timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251125T143011.49-0300,-29.205905,-50.897404,2.54,11,829.00,1.15
20251125T143012.00-0300,-29.205948,-50.897344,0.85,11,834.50,1.15
20251125T143013.00-0300,-29.205911,-50.897307,0.17,12,841.30,0.91
20251125T143014.00-0300,-29.205883,-50.897301,0.17,12,843.30,0.73
20251125T143015.00-0300,-29.205866,-50.897302,0.04,12,843.80,0.73
20251125T143017.00-0300,-29.205849,-50.897310,0.22,12,844.60,0.73
20251125T143018.00-0300,-29.205842,-50.897313,0.19,12,843.80,0.73
20251125T143019.00-0300,-29.205836,-50.897315,0.02,12,844.00,0.88
20251125T143020.00-0300,-29.205834,-50.897315,0.02,12,843.70,0.73
20251125T143021.00-0300,-29.205833,-50.897315,0.13,12,843.60,0.91
20251125T143022.00-0300,-29.205833,-50.897315,0.06,12,843.60,0.88
20251125T143023.00-0300,-29.205828,-50.897317,0.13,12,843.20,0.73
20251125T143024.00-0300,-29.205823,-50.897319,0.04,12,843.10,0.73
20251125T143025.00-0300,-29.205820,-50.897320,0.06,12,843.20,0.73
20251125T143026.00-0300,-29.205818,-50.897321,0.02,12,843.20,0.73
20251125T143027.00-0300,-29.205817,-50.897322,0.09,12,843.10,0.78
20251125T143028.00-0300,-29.205820,-50.897323,0.02,12,843.40,0.73
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251125T152140.00-0300,-29.206537,-50.896770,1.54,8,842.80,0.93
20251125T152141.00-0300,-29.206480,-50.896780,0.31,10,844.00,0.75
20251125T152142.00-0300,-29.206476,-50.896758,0.17,11,845.50,0.74
20251125T152143.00-0300,-29.206458,-50.896767,0.24,12,842.70,0.73
20251125T152144.00-0300,-29.206464,-50.896751,0.15,12,845.80,0.75
20251125T152146.00-0300,-29.206466,-50.896753,0.11,12,847.00,0.75
20251125T152147.00-0300,-29.206463,-50.896752,0.04,12,848.40,0.73
20251125T152148.00-0300,-29.206463,-50.896748,0.13,12,849.60,0.73
20251125T152149.00-0300,-29.206464,-50.896745,0.06,12,851.40,0.72
20251125T152150.00-0300,-29.206466,-50.896742,0.06,12,852.00,0.71
20251125T152151.00-0300,-29.206469,-50.896738,0.06,12,852.60,0.71
20251125T152152.00-0300,-29.206471,-50.896733,0.07,12,853.10,0.72
20251125T152153.00-0300,-29.206472,-50.896731,0.04,12,853.40,0.72
20251125T152154.00-0300,-29.206473,-50.896729,0.06,12,853.50,0.72
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251125T162317.00-0300,-29.206464,-50.896813,5.78,7,860.90,0.90
20251125T162318.00-0300,-29.206445,-50.896822,1.74,7,877.20,0.90
20251125T162319.00-0300,-29.206471,-50.896787,1.30,8,873.80,0.81
20251125T162320.00-0300,-29.206487,-50.896779,0.20,8,878.60,0.81
20251125T162321.00-0300,-29.206492,-50.896786,0.52,8,879.10,0.81
20251125T162322.00-0300,-29.206492,-50.896790,0.17,8,879.70,0.81
20251125T162323.00-0300,-29.206495,-50.896799,0.11,9,880.70,0.78
20251125T162324.00-0300,-29.206499,-50.896802,0.15,9,881.00,0.78
20251125T162325.00-0300,-29.206505,-50.896803,0.35,9,881.40,0.78
20251125T162326.00-0300,-29.206509,-50.896804,0.33,9,882.10,0.78
20251125T162327.00-0300,-29.206515,-50.896805,0.09,9,883.40,0.78
20251125T162328.00-0300,-29.206519,-50.896805,0.24,9,883.50,0.78
20251125T162329.00-0300,-29.206529,-50.896804,0.07,9,884.50,0.78
20251125T162330.00-0300,-29.206538,-50.896802,0.04,9,885.30,0.78
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251125T163456.00-0300,-29.206729,-50.896823,1.80,6,798.50,1.28
20251125T163457.00-0300,-29.206791,-50.896820,0.44,7,817.60,0.95
20251125T163458.00-0300,-29.206769,-50.896846,0.72,8,830.70,0.85
20251125T163459.00-0300,-29.206755,-50.896846,0.30,10,830.50,0.80
20251125T163500.00-0300,-29.206777,-50.896835,0.28,10,836.70,0.76
20251125T163501.00-0300,-29.206780,-50.896825,0.11,10,838.20,0.76
20251125T163502.00-0300,-29.206783,-50.896822,0.11,10,840.90,0.76
20251125T163503.00-0300,-29.206781,-50.896820,0.22,10,842.50,0.76
20251125T163504.00-0300,-29.206768,-50.896823,0.09,10,838.10,0.80
20251125T163505.00-0300,-29.206753,-50.896828,0.04,10,834.00,0.88
20251125T163506.00-0300,-29.206741,-50.896834,0.15,9,830.40,0.88
20251125T163507.00-0300,-29.206729,-50.896840,0.30,9,826.90,0.88
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251126T081645.00-0300,-29.206400,-50.896820,0.43,5,818.20,2.56
20251126T081646.00-0300,-29.206406,-50.896824,0.37,5,819.50,2.56
20251126T081647.00-0300,-29.206412,-50.896832,0.11,5,821.30,2.56
20251126T081648.00-0300,-29.206422,-50.896839,0.17,5,823.90,2.56
20251126T081649.00-0300,-29.206428,-50.896853,0.33,5,827.10,2.56
20251126T081650.00-0300,-29.206436,-50.896865,0.13,5,830.30,2.56
20251126T081651.00-0300,-29.206446,-50.896872,0.13,5,833.00,2.56
20251126T081652.00-0300,-29.206456,-50.896872,0.07,5,834.70,2.56
20251126T081653.00-0300,-29.206462,-50.896871,1.22,5,835.40,2.56
20251126T081654.00-0300,-29.206465,-50.896868,0.54,5,835.00,2.56
20251126T081655.00-0300,-29.206467,-50.896875,1.24,5,836.70,2.56
20251126T081656.00-0300,-29.206463,-50.896881,2.24,5,837.70,2.56
20251126T081657.00-0300,-29.206464,-50.896881,0.85,5,837.30,2.56
20251126T081658.00-0300,-29.206462,-50.896883,0.65,5,836.90,2.56
20251126T081659.00-0300,-29.206459,-50.896888,0.80,5,837.30,2.56
20251126T081700.00-0300,-29.206458,-50.896896,1.13,5,838.80,2.56
20251126T081701.00-0300,-29.206457,-50.896901,0.39,5,839.50,2.56
20251126T081702.00-0300,-29.206456,-50.896906,0.85,5,840.80,2.56
20251126T081703.00-0300,-29.206450,-50.896912,1.07,5,841.10,2.56
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251126T081714.00-0300,-29.206521,-50.896837,1.57,5,841.10,2.56
20251126T081715.00-0300,-29.206535,-50.896819,2.69,5,840.00,2.56
20251126T081716.00-0300,-29.206531,-50.896817,1.30,5,839.10,2.56
20251126T081717.00-0300,-29.206525,-50.896814,0.37,5,837.40,2.56
20251126T081718.00-0300,-29.206529,-50.896808,0.22,5,836.80,2.56
20251126T081719.00-0300,-29.206540,-50.896799,1.11,4,836.80,9.26
20251126T081720.00-0300,-29.206548,-50.896785,1.26,5,835.50,2.56
20251126T081721.00-0300,-29.206547,-50.896784,0.37,5,836.00,2.56
20251126T081722.00-0300,-29.206549,-50.896784,0.46,5,836.00,2.56
20251126T081723.00-0300,-29.206534,-50.896795,1.65,5,835.00,2.56
20251126T081724.00-0300,-29.206539,-50.896789,1.50,5,834.90,2.56
20251126T081725.00-0300,-29.206539,-50.896792,2.19,5,836.70,2.56
20251126T081727.00-0300,-29.206548,-50.896788,1.94,5,836.50,2.56
20251126T081728.00-0300,-29.206550,-50.896792,2.06,5,837.00,2.56
20251126T081729.00-0300,-29.206565,-50.896786,0.63,5,838.60,2.55
20251126T081730.00-0300,-29.206569,-50.896783,0.74,5,840.70,2.55
20251126T081731.00-0300,-29.206577,-50.896783,1.07,5,841.20,2.55
20251126T081732.00-0300,-29.206582,-50.896783,1.31,5,843.00,2.55
20251126T081733.00-0300,-29.206587,-50.896792,1.15,5,847.60,2.55
20251126T081734.00-0300,-29.206589,-50.896786,0.81,5,846.00,2.55
20251126T081735.00-0300,-29.206592,-50.896782,0.56,5,845.90,2.55
20251126T081736.00-0300,-29.206611,-50.896768,1.07,5,846.60,2.55
20251126T081737.00-0300,-29.206611,-50.896772,0.37,5,847.00,2.55
20251126T081738.00-0300,-29.206601,-50.896794,1.85,5,848.20,2.55
20251126T081739.00-0300,-29.206596,-50.896803,2.20,5,848.60,2.55
20251126T081740.00-0300,-29.206595,-50.896814,2.33,5,850.50,2.55
20251126T081741.00-0300,-29.206589,-50.896820,2.96,5,850.60,2.55
20251126T081742.00-0300,-29.206591,-50.896819,2.85,5,850.40,2.55
20251126T081743.00-0300,-29.206592,-50.896822,1.04,5,851.50,2.55
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251126T081744.00-0300,-29.206566,-50.896856,1.04,5,854.80,2.55
20251126T081745.00-0300,-29.206532,-50.896885,2.50,5,854.50,2.55
20251126T081746.00-0300,-29.206506,-50.896906,2.87,5,854.70,2.55
20251126T081747.00-0300,-29.206491,-50.896921,1.20,5,857.20,2.55
20251126T081748.00-0300,-29.206473,-50.896938,2.48,5,858.00,2.55
20251126T081749.00-0300,-29.206460,-50.896939,2.93,5,855.70,2.55
20251126T081750.00-0300,-29.206453,-50.896925,3.28,5,851.20,2.55
20251126T081751.00-0300,-29.206440,-50.896936,3.54,5,851.30,2.55
20251126T081752.00-0300,-29.206428,-50.896947,3.78,5,852.00,2.55
20251126T081753.00-0300,-29.206415,-50.896955,3.82,5,850.60,2.55
20251126T081754.00-0300,-29.206403,-50.896966,4.61,5,849.60,2.55
20251126T081755.00-0300,-29.206397,-50.896965,3.83,5,847.50,2.55
20251126T081756.00-0300,-29.206388,-50.896965,3.50,5,844.60,2.55
20251126T081757.00-0300,-29.206378,-50.896970,3.48,5,842.80,2.55
20251126T081758.00-0300,-29.206370,-50.896968,3.43,5,840.10,2.55
20251126T081759.00-0300,-29.206362,-50.896970,3.50,5,838.20,2.55
20251126T081800.00-0300,-29.206353,-50.896972,4.07,5,836.20,2.55
20251126T081801.00-0300,-29.206350,-50.896988,3.80,6,838.90,2.19
20251126T081802.00-0300,-29.206343,-50.896999,3.28,6,839.10,2.19
20251126T081804.00-0300,-29.206334,-50.897007,3.63,6,837.60,2.19
20251126T081805.00-0300,-29.206328,-50.897015,3.69,6,837.20,2.19
20251126T081806.00-0300,-29.206320,-50.897026,3.59,6,837.10,2.19
20251126T081807.00-0300,-29.206312,-50.897036,3.74,6,837.10,2.19
20251126T081808.00-0300,-29.206304,-50.897045,3.69,6,837.00,2.19
20251126T081809.00-0300,-29.206294,-50.897060,3.85,8,837.80,1.42
20251126T081810.00-0300,-29.206285,-50.897071,3.41,8,838.50,1.42
20251126T081811.00-0300,-29.206277,-50.897079,3.76,8,838.50,1.42
20251126T081812.00-0300,-29.206270,-50.897087,3.85,8,838.60,1.42
20251126T081813.00-0300,-29.206262,-50.897093,4.11,8,838.60,1.42
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251126T081814.00-0300,-29.206254,-50.897096,3.82,8,838.60,1.42
20251126T081815.00-0300,-29.206246,-50.897098,3.63,8,838.50,1.42
20251126T081816.00-0300,-29.206238,-50.897092,4.04,8,837.90,1.42
20251126T081817.00-0300,-29.206229,-50.897086,4.15,7,837.70,1.44
20251126T081818.00-0300,-29.206220,-50.897078,3.87,8,837.50,1.42
20251126T081819.00-0300,-29.206213,-50.897072,3.15,8,837.00,1.42
20251126T081820.00-0300,-29.206207,-50.897064,3.24,8,836.60,1.42
20251126T081821.00-0300,-29.206203,-50.897056,2.15,8,836.10,1.42
20251126T081822.00-0300,-29.206205,-50.897059,1.83,8,836.30,1.42
20251126T081823.00-0300,-29.206208,-50.897066,3.80,8,836.30,1.42
20251126T081825.00-0300,-29.206211,-50.897087,4.02,8,836.40,1.42
20251126T081826.00-0300,-29.206209,-50.897097,4.30,8,836.10,1.42
20251126T081827.00-0300,-29.206205,-50.897105,4.04,8,836.70,1.42
20251126T081828.00-0300,-29.206201,-50.897114,3.63,8,835.70,1.42
20251126T081829.00-0300,-29.206195,-50.897124,4.37,8,835.70,1.42
